id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
39012612,39,Ohio,OH,Pickaway County,South,South Bloomfield,Village,place,43103,740,9960456,0,39.717077,-82.992932,56537,51461,34636,498.348573386017
39012622,39,Ohio,OH,Scioto County,South Webster,South Webster,Village,place,45682,740,3396064,34899,38.816992,-82.732485,70601,55405,57814,153.19347017494
39012662,39,Ohio,OH,Portage County,Tallmadge,Tallmadge city,City,place,44278,330,36212970,63655,41.106119,-81.424834,134337,300000,32620,18.097177214643
39012672,39,Ohio,OH,Perry County,Thornville,Thornville,Village,place,43076,740,2859261,11591,39.893623,-82.411824,63439,53389,44424,265.085976579497
39012682,39,Ohio,OH,Jefferson County,Toronto,Toronto city,City,place,43964,740,4795709,713996,40.458298,-80.607302,45649,40682,35435,1549.79388202955
39012692,39,Ohio,OH,Summit County,Twinsburg,Twinsburg city,City,place,44087,330,35668950,81522,41.322594,-81.443123,84055,71322,61401,3723.38762536977
39012702,39,Ohio,OH,Franklin County,Upper Arlington,Upper Arlington city,City,place,43220,614,25312863,77163,40.027587,-83.070722,115920,99262,77365,4947.81001191148
39012762,39,Ohio,OH,Coshocton County,West,West Lafayette,Village,place,43845,740,2291041,0,40.27607,-81.751708,51157,39211,37759,618.40933686276
39012772,39,Ohio,OH,Scioto County,West Portsmouth,West Portsmouth,CDP,place,45663,740,12185090,8033,38.769944,-83.039163,42107,33662,34349,864.699405775578
39012802,39,Ohio,OH,Adams County,Seaman,Winchester,Village,place,45679,937,6775392,43540,38.943524,-83.654113,40015,25191,37066,283.021685750378
39012822,39,Ohio,OH,Belmont County,Tiltonsville,Yorkville,Village,place,43963,740,1534257,16767,40.15382,-80.707064,44691,34119,35582,162.730452293316
390210003,39,Ohio,OH,Adams County,Zanesville,Rome,Track,Track,43701,740,2619966,120055,39.9231883,-82.0116381,28137,14971,32851,391.787435369733
390210023,39,Ohio,OH,Adams County,Philo,Rome,Track,Track,43771,740,313895952,3949956,39.8391815,-81.7883219,53156,300000,37307,300.391188664405
390210033,39,Ohio,OH,Adams County,Sarahsville,Rome,Track,Track,43779,740,374984420,12077557,39.8667782,-81.3886071,72590,54941,57817,130.094309778185
390210053,39,Ohio,OH,Adams County,Lakeside Marblehead,Rome,Track,Track,43440,419,17539500,75903795,41.5348665,-82.7240365,96229,61347,76270,207.025696692659
390210063,39,Ohio,OH,Adams County,Oak Harbor,Rome,Track,Track,43449,419,14087830,513273,41.5158524,-83.1399525,53585,35655,47618,329.694097934013
390210083,39,Ohio,OH,Adams County,Port Clinton,Rome,Track,Track,43452,419,92762736,283847498,41.5454953,-83.0126127,67967,37953,66979,354.991135307998
390210093,39,Ohio,OH,Adams County,Payne,Rome,Track,Track,45880,419,349258380,34884,41.0699686,-84.6953779,85923,300000,47559,133.995321103462
390210103,39,Ohio,OH,Adams County,Grover Hill,Rome,Track,Track,45849,419,280190704,1131450,41.0556109,-84.4595105,64064,59195,39365,167.957401691505
390210123,39,Ohio,OH,Adams County,New Lexington,Rome,Track,Track,43764,740,43218507,1096250,39.704978,-82.2089274,44756,40996,33953,418.888601367827
390210193,39,Ohio,OH,Adams County,Garrettsville,Rome,Track,Track,44231,330,68694302,498165,41.3076459,-81.0564549,74963,64081,54736,373.950341059963
390210213,39,Ohio,OH,Adams County,Streetsboro,Rome,Track,Track,44241,330,15686106,223359,41.254517,-81.3143356,77998,62921,52076,491.541525603264
390210253,39,Ohio,OH,Adams County,Kent,Rome,Track,Track,44240,330,10080325,238870,41.1673886,-81.36631,31943,18256,32926,561.608419453871
390210273,39,Ohio,OH,Adams County,Mogadore,Rome,Track,Track,44260,330,31498576,2059532,41.0845559,-81.3429241,58301,51878,46148,371.906329949177
3902103,39,Ohio,OH,Adams County,Martins Ferry,Rome,Track,Track,43935,740,51020838,199706,40.1214436,-80.7626756,51163,37168,45679,1210.84827422115
390210303,39,Ohio,OH,Adams County,West Alexandria,Rome,Track,Track,45381,937,94329244,131120,39.6929528,-84.533454,53668,41461,43679,686.975992150102
390210323,39,Ohio,OH,Adams County,West Elkton,Rome,Track,Track,45070,937,94571715,509106,39.6021294,-84.5243421,61984,59142,37422,141.792753662069
390210343,39,Ohio,OH,Adams County,Columbus Grove,Rome,Track,Track,45830,419,94190060,58749,40.9543466,-84.0539332,69857,69480,45890,268.948927430996
390210393,39,Ohio,OH,Adams County,Lucas,Rome,Track,Track,44843,419,148284647,2124094,40.6839236,-82.4400738,51663,40372,34743,283.660001884883
390210513,39,Ohio,OH,Adams County,Lindsey,Rome,Track,Track,43442,419,164959736,873042,41.3997904,-83.1788354,68186,59250,48909,148.091469181014
390210523,39,Ohio,OH,Adams County,Gibsonburg,Rome,Track,Track,43431,419,95640472,1471007,41.365147,-83.3629077,56751,300000,35665,160.662167521101
390210573,39,Ohio,OH,Adams County,Lucasville,Rome,Track,Track,45648,740,102472668,1094755,38.916653,-82.9602071,60655,39521,56722,252.923419171567
390210593,39,Ohio,OH,Adams County,Wheelersburg,Rome,Track,Track,45694,740,143365081,829473,38.7375154,-82.7750279,58149,43455,50569,267.586050771339
39021063,39,Ohio,OH,Adams County,Westerville,Rome,Track,Track,43081,614,4517551,30978,40.1151582,-82.9017847,110731,100063,65619,828.36877095271
390210653,39,Ohio,OH,Adams County,Fostoria,Rome,Track,Track,44830,419,15736339,16548,41.1792511,-83.4000804,56301,55310,37783,179.854117025896
390210673,39,Ohio,OH,Adams County,Tiffin,Rome,Track,Track,44883,419,36883667,64025,41.1441902,-83.2227287,61771,62049,34210,166.826296328846
39021083,39,Ohio,OH,Adams County,Gahanna,Rome,Track,Track,43230,614,2864455,27479,40.0432805,-82.8990668,88336,85394,57185,661.890470267402
390210833,39,Ohio,OH,Adams County,North Canton,Rome,Track,Track,44720,330,17840844,0,40.9397429,-81.3864539,85415,300000,41666,168.185606342902
390210933,39,Ohio,OH,Adams County,East Canton,Rome,Track,Track,44730,330,121095453,127345,40.7623341,-81.2120701,74475,62916,49932,230.921838024566
39021103,39,Ohio,OH,Adams County,Hilliard,Rome,Track,Track,43026,614,7913085,48148,40.0473052,-83.1432208,100831,87618,65400,718.956815703111
390211223,39,Ohio,OH,Adams County,Barberton,Rome,Track,Track,44203,330,2604799,49625,41.015777,-81.6095808,28647,19511,22427,243.926830527214
390211253,39,Ohio,OH,Adams County,Cuyahoga Falls,Rome,Track,Track,44221,330,2613755,11794,41.1417104,-81.4620112,44458,42240,31205,195.924581371755
390211323,39,Ohio,OH,Adams County,Munroe Falls,Rome,Track,Track,44262,330,14193010,263711,41.1328103,-81.4251043,67942,62607,42858,382.151129718823
390211453,39,Ohio,OH,Adams County,Copley,Rome,Track,Track,44321,330,21863427,575219,41.0808405,-81.6157451,61265,48678,41736,493.215408333655
390211533,39,Ohio,OH,Adams County,Bristolville,Rome,Track,Track,44402,330,132256324,110594,41.4184742,-80.8585338,58221,54195,37789,421.44406026717
390211573,39,Ohio,OH,Adams County,Hubbard,Rome,Track,Track,44425,330,5548641,0,41.1628849,-80.5713399,57604,42776,47277,267.623359045
390211633,39,Ohio,OH,Adams County,Mc Donald,Rome,Track,Track,44437,330,14815989,127655,41.1508528,-80.7377619,55720,300000,39117,202.195746407891
390211643,39,Ohio,OH,Adams County,Newton Falls,Rome,Track,Track,44444,330,7864078,285801,41.1923674,-80.9675927,53341,44491,29338,215.558330174054
390211683,39,Ohio,OH,Adams County,New Philadelphia,Rome,Track,Track,44663,330,4655085,200300,40.4952191,-81.461792,45320,33767,36783,266.055628949142
390211703,39,Ohio,OH,Adams County,Sugarcreek,Rome,Track,Track,44681,330,64807303,12702,40.4641878,-81.6572064,57881,47769,43975,460.182401602441
390211723,39,Ohio,OH,Adams County,Newcomerstown,Rome,Track,Track,43832,740,93977816,569191,40.2991152,-81.583749,42512,35170,25923,233.525640894726
390211733,39,Ohio,OH,Adams County,Dennison,Rome,Track,Track,44621,740,71792343,24103,40.3460862,-81.3225654,33249,17324,35313,431.97746407996
390211763,39,Ohio,OH,Adams County,Milford Center,Rome,Track,Track,43045,937,224634744,2864040,40.1672022,-83.3808063,73622,65253,46006,356.278163987638
390211773,39,Ohio,OH,Adams County,Convoy,Rome,Track,Track,45832,419,185427341,464399,40.8186933,-84.7364757,66591,63189,40355,202.387621601081
390211783,39,Ohio,OH,Adams County,Van Wert,Rome,Track,Track,45891,419,4602446,17062,40.8775779,-84.5679973,44000,42799,28217,126.32821531475
390211793,39,Ohio,OH,Adams County,Mc Arthur,Rome,Track,Track,45651,740,530029610,1950729,39.3109054,-82.5487423,48873,44033,34787,218.024471146287
390211893,39,Ohio,OH,Adams County,Maineville,Rome,Track,Track,45039,513,47634360,663542,39.3393919,-84.2017328,130212,300000,76345,246.250308795278
390211913,39,Ohio,OH,Adams County,Belpre,Rome,Track,Track,45714,740,3728158,72541,39.2795979,-81.5938768,52879,35658,45087,661.646414699593
390211963,39,Ohio,OH,Adams County,Wooster,Rome,Track,Track,44691,330,2104010,0,40.8057631,-81.9298447,32734,20320,32896,218.159275150934
390212023,39,Ohio,OH,Adams County,Doylestown,Rome,Track,Track,44230,330,37183048,173462,40.9554458,-81.7074916,44495,300000,39524,446.927754274688
39021203,39,Ohio,OH,Adams County,Groveport,Rome,Track,Track,43125,614,19594378,27439,39.8164102,-82.9228005,42409,33776,32167,706.911065381174
390212033,39,Ohio,OH,Adams County,Rittman,Rome,Track,Track,44270,330,15471753,175142,40.9578708,-81.7932905,37306,40586,20860,223.458189456969
390212043,39,Ohio,OH,Adams County,Pioneer,Rome,Track,Track,43554,419,240508341,1350186,41.6553011,-84.5448013,46716,36559,36893,247.790822548305
390212063,39,Ohio,OH,Adams County,Stryker,Rome,Track,Track,43557,419,157052475,519530,41.467977,-84.4443725,69339,61611,37613,126.659203608442
390212093,39,Ohio,OH,Adams County,Perrysburg,Rome,Track,Track,43551,419,7210596,0,41.5384944,-83.6031224,72526,61366,46020,366.210041164068
390212163,39,Ohio,OH,Adams County,North Baltimore,Rome,Track,Track,45872,419,15720607,135770,41.1821984,-83.6790476,51772,42411,39247,286.788694045223
390212183,39,Ohio,OH,Adams County,Upper Sandusky,Rome,Track,Track,43351,419,17874150,62923,40.8509222,-83.2878504,51907,300000,33989,285.027326517753
39021223,39,Ohio,OH,Adams County,Gallipolis,Rome,Track,Track,45631,740,136574262,1848620,38.8097714,-82.2789163,59447,42967,51917,1650.87310883873
39021253,39,Ohio,OH,Adams County,Fairborn,Rome,Track,Track,45324,937,4189473,0,39.7952884,-84.0146966,73958,62837,55173,832.112377322164
39021263,39,Ohio,OH,Adams County,Beavercreek,Rome,Track,Track,45434,937,8128286,11455,39.7250478,-84.0381226,87997,85353,50742,997.312010552866
39021273,39,Ohio,OH,Adams County,Xenia,Rome,Track,Track,45385,937,54082734,356316,39.7644805,-83.941917,54154,34751,54697,840.961555652551
39021513,39,Ohio,OH,Adams County,Lockland,Rome,Track,Track,45215,513,3881980,0,39.2254948,-84.4562013,41962,34113,35990,1319.6341315675
39021523,39,Ohio,OH,Adams County,Findlay,Rome,Track,Track,45840,419,20121233,140402,41.0179393,-83.6682766,68475,60943,49550,1535.12525402133
39021543,39,Ohio,OH,Adams County,Malinta,Rome,Track,Track,43535,419,253298704,0,41.3186724,-83.9872374,65359,56460,48216,731.470636410138
39021563,39,Ohio,OH,Adams County,Winesburg,Rome,Track,Track,44690,330,110627031,184776,40.6017431,-81.7018711,61457,55477,39273,939.630769088996
39021593,39,Ohio,OH,Adams County,Steubenville,Rome,Track,Track,43952,740,1165055,64623,40.3510994,-80.616947,21789,17950,20558,332.883865929634
39021633,39,Ohio,OH,Adams County,Wickliffe,Rome,Track,Track,44092,440,2427442,0,41.6010181,-81.4827917,54946,46605,35360,434.850616655447
39021643,39,Ohio,OH,Adams County,Eastlake,Rome,Track,Track,44095,440,3333913,197567,41.6678196,-81.4146595,61431,50405,44184,771.605324010033
39021653,39,Ohio,OH,Adams County,Mentor,Rome,Track,Track,44060,440,5024392,5801,41.648718,-81.3625095,57476,41549,48601,1097.19396689999
39021663,39,Ohio,OH,Adams County,Painesville,Rome,Track,Track,44077,440,4457763,0,41.695408,-81.2791284,59066,46146,46685,1238.64187407597
39021693,39,Ohio,OH,Adams County,South Point,Rome,Track,Track,45680,740,6905707,913719,38.4246554,-82.5830845,59083,44210,54050,1125.34975216057
39021723,39,Ohio,OH,Adams County,Pataskala,Rome,Track,Track,43062,740,32995405,130450,40.0140153,-82.6446962,86309,81429,53085,1416.99307498709
3902173,39,Ohio,OH,Adams County,Liberty Township,Rome,Track,Track,45044,513,12296818,0,39.3862258,-84.3854302,97801,86873,61118,856.243075180722
39021743,39,Ohio,OH,Adams County,Avon Lake,Rome,Track,Track,44012,440,4337890,1552203,41.5069512,-82.0084901,100637,300000,61496,609.428357199338
39021753,39,Ohio,OH,Adams County,Lorain,Rome,Track,Track,44052,440,1117351,258847,41.4605548,-82.1944962,55257,44758,39183,402.584133047859
39021783,39,Ohio,OH,Adams County,Elyria,Rome,Track,Track,44035,440,1857179,0,41.3769802,-82.1179568,38895,32686,30626,956.830911570703
39021803,39,Ohio,OH,Adams County,Columbia Station,Rome,Track,Track,44028,440,27287461,363016,41.3088334,-81.9056965,73531,65746,44400,593.132186117318
3902183,39,Ohio,OH,Adams County,West Chester,Rome,Track,Track,45069,513,9463373,0,39.3088162,-84.4123635,113405,101558,61958,348.905063181592
39021933,39,Ohio,OH,Adams County,Swanton,Rome,Track,Track,43558,419,57058210,136847,41.5676673,-83.8472541,63256,59013,39669,665.335396602179
39021993,39,Ohio,OH,Adams County,Poland,Rome,Track,Track,44514,330,3142914,24248,41.0201338,-80.6132509,90946,77314,60812,442.741219209519
39022013,39,Ohio,OH,Adams County,North Jackson,Rome,Track,Track,44451,330,62354705,2121324,41.0854106,-80.8597707,63050,54096,41532,511.279410002613
39022053,39,Ohio,OH,Adams County,Medina,Rome,Track,Track,44256,330,2959469,19283,41.1486459,-81.8479383,76369,68789,53832,521.807164572378
3902213,39,Ohio,OH,Adams County,Minerva,Rome,Track,Track,44657,330,56405374,151292,40.6987904,-81.0953786,58839,47078,41557,817.800131325928
39022173,39,Ohio,OH,Adams County,Kettering,Rome,Track,Track,45429,937,1728464,0,39.69288,-84.1562854,55429,49321,38485,923.224072805181
39022213,39,Ohio,OH,Adams County,Miamisburg,Rome,Track,Track,45342,937,1439972,66910,39.6487332,-84.2804728,43341,36594,30042,622.136924510308
39022253,39,Ohio,OH,Adams County,Huber Heights,Rome,Track,Track,45424,937,22845147,30364,39.8515868,-84.0757803,67293,56579,51229,1085.91756507646
39022303,39,Ohio,OH,Adams County,New Concord,Rome,Track,Track,43762,740,169071369,95483,39.9740165,-81.7950741,54814,46446,39658,1199.65794731245
39022323,39,Ohio,OH,Adams County,Paulding,Rome,Track,Track,45879,419,43135033,395537,41.1406612,-84.5853209,49081,40701,36043,1259.69569161925
39022403,39,Ohio,OH,Adams County,Ottoville,Rome,Track,Track,45876,419,203186449,1110550,40.937952,-84.3063399,72351,64830,50153,963.152344492192
39022473,39,Ohio,OH,Adams County,Franklin Furnace,Rome,Track,Track,45629,740,97926711,2667565,38.6392429,-82.8062877,52549,38619,44742,1033.92844207038
39022713,39,Ohio,OH,Adams County,Macedonia,Rome,Track,Track,44056,330,22960107,38472,41.3008526,-81.4858683,105335,99078,62324,1026.92535199057
39022833,39,Ohio,OH,Adams County,Springboro,Rome,Track,Track,45066,937,7282568,0,39.5654228,-84.2413712,79409,70709,46636,963.500902668353
39022893,39,Ohio,OH,Adams County,Shreve,Rome,Track,Track,44676,330,71662630,412299,40.7040749,-82.0576669,61686,58453,42518,631.797271927705
39022913,39,Ohio,OH,Adams County,West Unity,Rome,Track,Track,43570,419,188740617,627082,41.5648544,-84.4898438,58319,47153,46049,1196.28813761455
39022933,39,Ohio,OH,Adams County,Tontogany,Rome,Track,Track,43565,419,89070812,2572695,41.4086326,-83.7918821,81126,75011,50814,623.993673936427
39022953,39,Ohio,OH,Adams County,Peebles,Rome,Track,Track,45660,937,286755226,1535831,38.9560042,-83.3557407,38832,24896,33613,375.978266329755
39022983,39,Ohio,OH,Adams County,Elida,Rome,Track,Track,45807,419,74841111,305797,40.8240378,-84.1599836,75061,300000,59074,150.360541192073
39023063,39,Ohio,OH,Adams County,Delphos,Rome,Track,Track,45833,419,40208162,290855,40.8376849,-84.2676026,69416,57279,53678,465.474031016386
39023113,39,Ohio,OH,Adams County,Conneaut,Rome,Track,Track,44030,440,28804003,3721914,41.924548,-80.5987501,41103,300000,23878,288.893865537602
39023133,39,Ohio,OH,Adams County,Ashtabula,Rome,Track,Track,44004,440,4626995,4642,41.8717888,-80.7757115,40203,31359,40819,401.823435875546
39023173,39,Ohio,OH,Adams County,Rock Creek,Rome,Track,Track,44084,440,174337654,2257568,41.6535933,-80.909818,60989,53995,46165,287.216765301809
39023203,39,Ohio,OH,Adams County,Orwell,Rome,Track,Track,44076,440,280770558,458066,41.5529028,-80.8609475,43382,35321,31971,383.754789258267
39023213,39,Ohio,OH,Adams County,Nelsonville,Rome,Track,Track,45764,740,62512721,164032,39.4354381,-82.1514327,44709,43520,30666,203.923761220939
39023253,39,Ohio,OH,Adams County,Waynesfield,Rome,Track,Track,45896,419,209105062,43036,40.5926371,-83.9854087,70485,58678,46156,266.087447694619
39023263,39,Ohio,OH,Adams County,Wapakoneta,Rome,Track,Track,45895,419,7360669,155077,40.5723374,-84.1800865,44396,35943,31163,673.709710727887
39023283,39,Ohio,OH,Adams County,Botkins,Rome,Track,Track,45306,937,237285508,266517,40.5191936,-84.1666985,70789,59794,48924,231.62397425176
39023323,39,Ohio,OH,Adams County,Beallsville,Rome,Track,Track,43716,740,338503083,4063984,39.9017,-81.0267629,53539,54157,28849,164.32592400924
3902333,39,Ohio,OH,Adams County,Hanoverton,Rome,Track,Track,44423,330,186072644,284263,40.708853,-80.8631192,52779,41228,38934,1137.65147298574
39023353,39,Ohio,OH,Adams County,Saint Clairsville,Rome,Track,Track,43950,740,94469431,758629,40.0380398,-80.9247267,55903,46690,38421,206.19284098718
39023373,39,Ohio,OH,Adams County,Sardinia,Rome,Track,Track,45171,937,145787149,41212,38.9546161,-83.8483477,41417,31120,40399,486.884542731439
39023393,39,Ohio,OH,Adams County,Hamersville,Rome,Track,Track,45130,937,202332811,1554458,38.8807514,-83.9770653,75250,58379,58112,410.947906729521
